"Datum","Datum Jahr","Datum Monat","Monat","Datum Tag","Datum Monat Tag","Hotelkategorie","Anzahl Ankünfte","Anzahl Logiernächte","Anzahl verfügbare Zimmer","Anzahl belegte Zimmer","Zimmerauslastung"
2024-12-20,2024,"Dezember",12,20,"12-20","4- und 5-Stern",2069,2928,1985,1423,71.6876574307305
2024-12-20,2024,"Dezember",12,20,"12-20","Keine Kategorie",481,726,580,385,66.3793103448276
2024-12-20,2024,"Dezember",12,20,"12-20","Total",4055,5717,4508,2886,64.019520851819
2024-12-21,2024,"Dezember",12,21,"12-21","1- und 2-Stern",582,861,557,379,68.0430879712747
2024-12-21,2024,"Dezember",12,21,"12-21","3-Stern",1400,2005,1386,1065,76.8398268398268
2024-12-21,2024,"Dezember",12,21,"12-21","4- und 5-Stern",2021,3351,1985,1753,88.3123425692695
2024-12-21,2024,"Dezember",12,21,"12-21","Keine Kategorie",628,955,580,465,80.1724137931034
2024-12-21,2024,"Dezember",12,21,"12-21","Total",4631,7172,4508,3662,81.2333629103815
2024-12-22,2024,"Dezember",12,22,"12-22","1- und 2-Stern",325,581,483,246,50.9316770186335
2024-12-22,2024,"Dezember",12,22,"12-22","3-Stern",600,1143,1219,621,50.9433962264151
2024-12-22,2024,"Dezember",12,22,"12-22","4- und 5-Stern",1243,2502,1985,1217,61.3098236775819
2024-12-22,2024,"Dezember",12,22,"12-22","Keine Kategorie",363,679,580,341,58.7931034482759
2024-12-22,2024,"Dezember",12,22,"12-22","Total",2531,4905,4267,2425,56.8314975392547
2024-12-23,2024,"Dezember",12,23,"12-23","1- und 2-Stern",220,432,483,170,35.1966873706004
2024-12-23,2024,"Dezember",12,23,"12-23","3-Stern",502,920,1219,504,41.3453650533224
2024-12-23,2024,"Dezember",12,23,"12-23","4- und 5-Stern",1075,2107,1945,1047,53.8303341902314
2024-12-23,2024,"Dezember",12,23,"12-23","Keine Kategorie",217,410,580,201,34.6551724137931
2024-12-23,2024,"Dezember",12,23,"12-23","Total",2014,3869,4227,1922,45.4696001892595
2024-12-24,2024,"Dezember",12,24,"12-24","1- und 2-Stern",182,357,483,146,30.2277432712215
